file,line,character,severity,type,reason,rule_id
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,213,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,239,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,240,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,241,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,242,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,243,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,244,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,245,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,246,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,247,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,248,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,249,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,250,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,251,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,252,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,253,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,254,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,255,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,256,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,257,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,258,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,259,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,260,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,261,13,Warning,Switch and Case Statement Alignment,Case statements should vertically aligned with their closing brace,switch_case_alignment
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/String.swift,59,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,53,9,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,58,13,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,69,9,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,77,9,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,87,5,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,36,,Warning,Line Length,Line should be 120 characters or less; currently it has 122 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,46,,Warning,Line Length,Line should be 120 characters or less; currently it has 121 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,46,110,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,65,46,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,68,54,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,76,75,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,86,52,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,15,23,Warning,Syntactic Sugar,"Shorthand syntactic sugar should be used, i.e. [Int] instead of Array<Int>",syntactic_sugar
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,30,17,Warning,Syntactic Sugar,"Shorthand syntactic sugar should be used, i.e. [Int] instead of Array<Int>",syntactic_sugar
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/TreeBuilder.swift,42,17,Warning,Syntactic Sugar,"Shorthand syntactic sugar should be used, i.e. [Int] instead of Array<Int>",syntactic_sugar
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/CharacterExt.swift,20,7,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/CharacterExt.swift,78,9,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/CharacterExt.swift,21,23,Error,Identifier Name,Variable name 'MIN_SUPPLEMENTARY_CODE_POINT' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/CharacterExt.swift,27,,Warning,Line Length,Line should be 120 characters or less; currently it has 129 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/CharacterExt.swift,52,,Warning,Line Length,Line should be 120 characters or less; currently it has 122 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,265,3,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,453,,Warning,File Length,File should contain 400 lines or less: currently contains 453,file_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,36,4,Warning,Prefer For-Where,`where` clauses are preferred over a single `if` inside a `for`,for_where
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,48,4,Warning,Prefer For-Where,`where` clauses are preferred over a single `if` inside a `for`,for_where
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,209,4,Warning,Prefer For-Where,`where` clauses are preferred over a single `if` inside a `for`,for_where
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,312,4,Warning,Prefer For-Where,`where` clauses are preferred over a single `if` inside a `for`,for_where
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,440,3,Warning,Prefer For-Where,`where` clauses are preferred over a single `if` inside a `for`,for_where
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,118,17,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,291,7,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,324,7,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,354,26,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,410,8,Warning,Operator Function Whitespace,Operators should be surrounded by a single whitespace when defining them,operator_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,417,8,Warning,Operator Function Whitespace,Operators should be surrounded by a single whitespace when defining them,operator_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,421,8,Warning,Operator Function Whitespace,Operators should be surrounded by a single whitespace when defining them,operator_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,428,8,Warning,Operator Function Whitespace,Operators should be surrounded by a single whitespace when defining them,operator_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,434,8,Warning,Operator Function Whitespace,Operators should be surrounded by a single whitespace when defining them,operator_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,14,38,Warning,Syntactic Sugar,"Shorthand syntactic sugar should be used, i.e. [Int] instead of Array<Int>",syntactic_sugar
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,397,42,Warning,Syntactic Sugar,"Shorthand syntactic sugar should be used, i.e. [Int] instead of Array<Int>",syntactic_sugar
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/OrderedSet.swift,115,,Warning,Trailing Whitespace,Lines should not have trailing whitespace,trailing_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,557,42,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,88,9,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,112,9,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,117,9,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,120,9,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,143,17,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,161,9,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,176,9,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,183,9,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,188,17,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,306,9,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,309,13,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,312,17,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,317,21,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,326,20,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,331,21,Warning,Control Statement,"`if`, `for`, `guard`, `switch`, `while`, and `catch` statements shouldn't unnecessarily wrap their conditionals or arguments in parentheses",control_statement
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,562,,Warning,File Length,File should contain 400 lines or less: currently contains 562,file_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,396,21,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,397,50,Error,Force Cast,Force casts should be avoided,force_cast
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,29,20,Error,Force Try,Force tries should be avoided,force_try
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,39,29,Error,Force Try,Force tries should be avoided,force_try
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,40,9,Error,Force Try,Force tries should be avoided,force_try
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,41,9,Error,Force Try,Force tries should be avoided,force_try
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,142,20,Warning,Identifier Name,Variable name 'tn' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,149,13,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,163,17,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,323,9,Error,Identifier Name,Variable name 's' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,471,27,Error,Identifier Name,Variable name 'e' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,160,13,Warning,Inclusive Language,Declaration master contains the term ""master"" which is not considered inclusive,inclusive_language
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,75,30,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,100,55,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,110,34,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,196,41,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,206,52,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,253,26,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,375,29,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,140,21,Warning,Syntactic Sugar,"Shorthand syntactic sugar should be used, i.e. [Int] instead of Array<Int>",syntactic_sugar
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,140,36,Warning,Syntactic Sugar,"Shorthand syntactic sugar should be used, i.e. [Int] instead of Array<Int>",syntactic_sugar
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,162,25,Warning,Syntactic Sugar,"Shorthand syntactic sugar should be used, i.e. [Int] instead of Array<Int>",syntactic_sugar
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Document.swift,162,39,Warning,Syntactic Sugar,"Shorthand syntactic sugar should be used, i.e. [Int] instead of Array<Int>",syntactic_sugar
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/UnicodeScalar.swift,42,,Warning,Line Length,Line should be 120 characters or less; currently it has 143 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/UnicodeScalar.swift,52,,Warning,Line Length,Line should be 120 characters or less; currently it has 122 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,110,11,Error,Identifier Name,Variable name 'x' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,143,7,Warning,Identifier Name,Variable name 'el' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,146,10,Warning,Identifier Name,Variable name 'el' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,12,21,Warning,Inclusive Language,Declaration headWhitelist contains the term ""whitelist"" which is not considered inclusive,inclusive_language
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,13,21,Warning,Inclusive Language,Declaration bodyWhitelist contains the term ""whitelist"" which is not considered inclusive,inclusive_language
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,19,17,Warning,Inclusive Language,Declaration headWhitelist contains the term ""whitelist"" which is not considered inclusive,inclusive_language
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,19,44,Warning,Inclusive Language,Declaration bodyWhitelist contains the term ""whitelist"" which is not considered inclusive,inclusive_language
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,26,24,Warning,Inclusive Language,Declaration whitelist contains the term ""whitelist"" which is not considered inclusive,inclusive_language
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,36,16,Warning,Inclusive Language,Declaration headWhitelist contains the term ""whitelist"" which is not considered inclusive,inclusive_language
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,60,72,Warning,Inclusive Language,Declaration whitelist contains the term ""whitelist"" which is not considered inclusive,inclusive_language
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,74,21,Warning,Inclusive Language,Declaration whitelist contains the term ""whitelist"" which is not considered inclusive,inclusive_language
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,76,58,Warning,Inclusive Language,Declaration whitelist contains the term ""whitelist"" which is not considered inclusive,inclusive_language
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,30,,Warning,Line Length,Line should be 120 characters or less; currently it has 123 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,36,,Warning,Line Length,Line should be 120 characters or less; currently it has 174 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,39,,Warning,Line Length,Line should be 120 characters or less; currently it has 155 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,45,,Warning,Line Length,Line should be 120 characters or less; currently it has 127 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Cleaner.swift,48,,Warning,Line Length,Line should be 120 characters or less; currently it has 123 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Parser.swift,147,6,Warning,Comment Spacing,Prefer at least one space after slashes for comments,comment_spacing
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Parser.swift,16,21,Error,Identifier Name,Variable name 'DEFAULT_MAX_ERRORS' should only contain alphanumeric and other allowed characters,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Parser.swift,149,21,Error,Identifier Name,Variable name 'i' should be between 3 and 40 characters long,identifier_name
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Parser.swift,120,,Warning,Line Length,Line should be 120 characters or less; currently it has 130 characters,line_length
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Parser.swift,32,65,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Parser.swift,103,67,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Parser.swift,118,104,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Parser.swift,130,85,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Parser.swift,143,83,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
/Users/joshuatoro/Ignite-Framework/Ignite/.build/checkouts/SwiftSoup/Sources/Parser.swift,166,82,Warning,Returning Whitespace,Return arrow and return type should be separated by a single space or on a separate line,return_arrow_whitespace
